researcher_id,name,openalex_id,match_confidence,orcid_org_comparison,ideal_openalex_case,raw_first_publication_fetch_status,raw_first_publication_year,raw_first_publication_work_id,first_cs_publication_fetch_status,first_cs_publication_year,first_cs_publication_work_id,author_profile_fetch_status,h_index,h_index_fetch_date
stevezdancewic,Steve Zdancewic,A5041830534,YELLOW,orcid_agrees,False,cached_ok,1999,https://openalex.org/W127506714,fetched_ok,1999,https://openalex.org/W127506714,cached_ok,46,2026-06-12
stevenholtzen,Steven Holtzen,A5066166509,GREEN,orcid_agrees,True,cached_ok,2015,https://openalex.org/W2902955360,fetched_ok,2015,https://openalex.org/W2902955360,cached_ok,7,2026-06-12
stevenramsay,Steven Ramsay,A5035196790,GREEN,orcid_agrees,True,cached_ok,1989,https://openalex.org/W1987395308,fetched_ok,2010,https://openalex.org/W993607903,cached_ok,11,2026-06-12
sugumanbansal1,Suguman Bansal,A5063106552,GREEN,orcid_agrees,True,cached_ok,2015,https://openalex.org/W2549236527,fetched_ok,2015,https://openalex.org/W2549236527,cached_ok,8,2026-06-12
sukyoungryu,Sukyoung Ryu,A5087492388,YELLOW,orcid_org_not_unique,True,cached_ok,1996,https://openalex.org/W2790023080,fetched_ok,1996,https://openalex.org/W2790023080,cached_ok,21,2026-06-12
sureshjagannathan,Suresh Jagannathan,A5034957233,YELLOW,orcid_agrees,False,cached_ok,1984,https://openalex.org/W2041587496,fetched_ok,1987,https://openalex.org/W1997532030,cached_ok,36,2026-06-12
susmitjha1,Susmit Jha,A5035902535,GREEN,orcid_agrees,True,cached_ok,2006,https://openalex.org/W2171824781,fetched_ok,2006,https://openalex.org/W2171824781,cached_ok,24,2026-06-12
susmitsarkar,Susmit Sarkar,A5073254249,GREEN,orcid_agrees,True,cached_ok,2003,https://openalex.org/W1511303081,fetched_ok,2003,https://openalex.org/W1511303081,cached_ok,27,2026-06-12
swaratchaudhuri,Swarat Chaudhuri,A5057341982,YELLOW,orcid_org_not_unique,True,cached_ok,2003,https://openalex.org/W2097437469,fetched_ok,2003,https://openalex.org/W2097437469,cached_ok,33,2026-06-12
swarnendubiswas,Swarnendu Biswas,A5089244894,YELLOW,orcid_org_not_unique,True,cached_ok,2006,https://openalex.org/W2152422509,fetched_ok,2009,https://openalex.org/W2005378936,cached_ok,12,2026-06-12
sylvanclebsch,Sylvan Clebsch,A5059345262,GREEN,orcid_agrees,True,cached_ok,2013,https://openalex.org/W2141577348,fetched_ok,2013,https://openalex.org/W2141577348,cached_ok,11,2026-06-12
sylvieputot,Sylvie Putot,A5042626840,YELLOW,orcid_agrees,False,cached_ok,2001,https://openalex.org/W393839936,fetched_ok,2002,https://openalex.org/W1531068736,cached_ok,22,2026-06-12
sebastienbardin,Sébastien Bardin,A5018746962,GREEN,orcid_agrees,True,cached_ok,2003,https://openalex.org/W1997268799,fetched_ok,2003,https://openalex.org/W1997268799,cached_ok,23,2026-06-12
tachioterauchi,Tachio Terauchi,A5031661604,YELLOW,orcid_agrees,False,cached_ok,1999,https://openalex.org/W2787026453,fetched_ok,1999,https://openalex.org/W2787026453,cached_ok,20,2026-06-12
tahinaramananandro,Tahina Ramananandro,A5083160984,GREEN,orcid_agrees,True,cached_ok,2007,https://openalex.org/W2999340199,fetched_ok,2007,https://openalex.org/W2999340199,cached_ok,17,2026-06-12
takeshitsukada,Takeshi Tsukada,A5090766554,GREEN,orcid_agrees,True,cached_ok,1964,https://openalex.org/W2415359608,fetched_ok,1988,https://openalex.org/W425340625,cached_ok,19,2026-06-12
taliaringer,Talia Ringer,A5078343798,YELLOW,orcid_agrees,False,cached_ok,2016,https://openalex.org/W2533895917,fetched_ok,2016,https://openalex.org/W2533895917,cached_ok,9,2026-06-12
tamararezk,Tamara Rezk,A5087729716,GREEN,orcid_agrees,True,cached_ok,2001,https://openalex.org/W346124913,fetched_ok,2002,https://openalex.org/W2202777290,cached_ok,23,2026-06-12
tamasszabo1,Tamás Szabó,A5010111965,YELLOW,orcid_org_not_unique,True,cached_ok,1979,https://openalex.org/W2077603064,fetched_ok,1998,https://openalex.org/W2501151261,cached_ok,15,2026-06-12
tarosekiyama,Taro Sekiyama,A5018002187,GREEN,orcid_agrees,True,cached_ok,2010,https://openalex.org/W2567639264,fetched_ok,2010,https://openalex.org/W2567639264,cached_ok,10,2026-06-12
tatianashpeisman,Tatiana Shpeisman,A5076969648,GREEN,orcid_agrees,True,cached_ok,1995,https://openalex.org/W1491410022,fetched_ok,1995,https://openalex.org/W1491410022,cached_ok,26,2026-06-12
tejchajed,Tej Chajed,A5010436566,GREEN,orcid_agrees,True,cached_ok,2013,https://openalex.org/W2561528914,fetched_ok,2013,https://openalex.org/W2561528914,cached_ok,11,2026-06-12
thanhvunguyen,ThanhVu Nguyen,A5069411288,YELLOW,orcid_agrees,False,cached_ok,1989,https://openalex.org/W1997296270,fetched_ok,1989,https://openalex.org/W1997296270,cached_ok,18,2026-06-12
thodorissotiropoulos,Thodoris Sotiropoulos,A5090354733,YELLOW,orcid_agrees,False,cached_ok,2019,https://openalex.org/W2910217074,fetched_ok,2019,https://openalex.org/W2910217074,cached_ok,7,2026-06-12
thomasball,Thomas Ball,A5114248503,YELLOW,orcid_org_not_unique,False,cached_ok,1968,https://openalex.org/W2341148032,fetched_ok,1990,https://openalex.org/W1529878801,cached_ok,55,2026-06-12
thomasbourgeat2,Thomas Bourgeat,A5031573662,YELLOW,orcid_org_not_unique,True,cached_ok,2014,https://openalex.org/W2949258097,fetched_ok,2014,https://openalex.org/W2949258097,cached_ok,13,2026-06-12
thomaskoehler,Thomas Koehler,A5101638400,YELLOW,orcid_org_not_unique,True,cached_ok,1972,https://openalex.org/W3212036003,fetched_ok,1972,https://openalex.org/W3212036003,cached_ok,7,2026-06-12
thomasreps,Thomas Reps,A5066155126,YELLOW,orcid_agrees,False,cached_ok,1981,https://openalex.org/W2029863076,fetched_ok,1981,https://openalex.org/W2029863076,cached_ok,71,2026-06-12
thomasshull,Thomas Shull,A5090891852,YELLOW,orcid_org_not_unique,False,cached_ok,2014,https://openalex.org/W2057510141,fetched_ok,2014,https://openalex.org/W2057510141,cached_ok,8,2026-06-12
thomaswahl,Thomas Wahl,A5002008766,YELLOW,orcid_org_not_unique,True,cached_ok,1969,https://openalex.org/W3159622286,fetched_ok,1970,https://openalex.org/W3161569412,cached_ok,58,2026-06-12
thomaswies,Thomas Wies,A5003819403,GREEN,orcid_agrees,True,cached_ok,2005,https://openalex.org/W2915057152,fetched_ok,2005,https://openalex.org/W2915057152,cached_ok,23,2026-06-12
thorstenaltenkirch,Thorsten Altenkirch,A5056420469,YELLOW,orcid_org_not_unique,True,cached_ok,1993,https://openalex.org/W54625895,fetched_ok,1993,https://openalex.org/W54625895,cached_ok,29,2026-06-12
theowinterhalter,Théo Winterhalter,A5066566147,GREEN,orcid_agrees,True,cached_ok,2015,https://openalex.org/W3194080018,fetched_ok,2015,https://openalex.org/W3194080018,cached_ok,9,2026-06-12
tiagocogumbreiro,Tiago Cogumbreiro,A5080492532,GREEN,orcid_agrees,True,cached_ok,2008,https://openalex.org/W1493571569,fetched_ok,2008,https://openalex.org/W1493571569,cached_ok,7,2026-06-12
tiarkrompf,Tiark Rompf,A5003153354,GREEN,orcid_agrees,True,cached_ok,2009,https://openalex.org/W2119406811,fetched_ok,2009,https://openalex.org/W2119406811,cached_ok,32,2026-06-12
timharris,Tim Harris,A5018504427,YELLOW,orcid_org_not_unique,True,cached_ok,1839,https://openalex.org/W4390067682,fetched_ok,1986,https://openalex.org/W1995831384,cached_ok,55,2026-06-12
timongehr,Timon Gehr,A5045044745,YELLOW,orcid_agrees,False,cached_ok,2015,https://openalex.org/W1268528572,fetched_ok,2015,https://openalex.org/W1268528572,cached_ok,15,2026-06-12
tobiasgrosser,Tobias Grosser,A5055618037,YELLOW,orcid_agrees,False,cached_ok,2009,https://openalex.org/W2546688558,fetched_ok,2009,https://openalex.org/W2546688558,cached_ok,22,2026-06-12
tobiaswrigstad,Tobias Wrigstad,A5053132997,YELLOW,orcid_agrees,False,cached_ok,2002,https://openalex.org/W1548454511,fetched_ok,2002,https://openalex.org/W1548454511,cached_ok,19,2026-06-12
tobymurray,Toby Murray,A5043210393,YELLOW,orcid_org_not_unique,True,cached_ok,2007,https://openalex.org/W1743073767,fetched_ok,2007,https://openalex.org/W1743073767,cached_ok,19,2026-06-12
toddmillstein,Todd Millstein,A5014067492,YELLOW,orcid_agrees,False,cached_ok,1997,https://openalex.org/W1569757069,fetched_ok,1997,https://openalex.org/W1569757069,cached_ok,44,2026-06-12
toddmytkowicz,Todd Mytkowicz,A5013212213,YELLOW,no_openalex_orcid_to_compare,False,cached_ok,2005,https://openalex.org/W2111037996,fetched_ok,2005,https://openalex.org/W2111037996,cached_ok,24,2026-06-12
tomvancutsem,Tom Van Cutsem,A5083977662,YELLOW,orcid_org_not_unique,True,cached_ok,2004,https://openalex.org/W3129281550,fetched_ok,2004,https://openalex.org/W3129281550,cached_ok,16,2026-06-12
tomofumiyuki,Tomofumi Yuki,A5001146686,GREEN,orcid_agrees,True,cached_ok,2007,https://openalex.org/W2977609639,fetched_ok,2007,https://openalex.org/W2977609639,cached_ok,10,2026-06-12
tomokinakamaru,Tomoki Nakamaru,A5083973204,GREEN,orcid_agrees,True,cached_ok,2016,https://openalex.org/W2517118915,fetched_ok,2016,https://openalex.org/W2517118915,cached_ok,5,2026-06-12
tongpingliu1,Tongping Liu,A5038870570,YELLOW,orcid_org_not_unique,False,cached_ok,2008,https://openalex.org/W1555299929,fetched_ok,2008,https://openalex.org/W1555299929,cached_ok,14,2026-06-12
tylersorensen,Tyler Sorensen,A5052590511,YELLOW,orcid_org_not_unique,False,cached_ok,1994,https://openalex.org/W2505248219,fetched_ok,1994,https://openalex.org/W2505248219,cached_ok,11,2026-06-12
udaybondhugula,Uday Bondhugula,A5025342111,GREEN,orcid_agrees,True,cached_ok,2005,https://openalex.org/W2111580991,fetched_ok,2005,https://openalex.org/W2111580991,cached_ok,29,2026-06-12
ugodallago,Ugo Dal Lago,A5084450516,YELLOW,orcid_org_not_unique,False,cached_ok,1998,https://openalex.org/W2972386794,fetched_ok,2001,https://openalex.org/W2111695282,cached_ok,26,2026-06-12
ulfnorell,Ulf Norell,A5017689034,YELLOW,no_openalex_orcid_to_compare,False,cached_ok,2003,https://openalex.org/W2516023812,fetched_ok,2003,https://openalex.org/W2516023812,cached_ok,12,2026-06-12
umangmathur,Umang Mathur,A5016958234,YELLOW,orcid_org_not_unique,False,cached_ok,1969,https://openalex.org/W2104982855,fetched_ok,1981,https://openalex.org/W2464346223,cached_ok,21,2026-06-12
umutacar,Umut A. Acar,A5015051107,YELLOW,orcid_agrees,False,cached_ok,2000,https://openalex.org/W1968020161,fetched_ok,2000,https://openalex.org/W1968020161,cached_ok,30,2026-06-12
vkrishnanandivada,V Krishna Nandivada,A5022804082,GREEN,orcid_agrees,True,cached_ok,2003,https://openalex.org/W4253563554,fetched_ok,2003,https://openalex.org/W4253563554,cached_ok,11,2026-06-12
vascotvasconcelos,Vasco T. Vasconcelos,A5016342119,YELLOW,orcid_agrees,False,cached_ok,1992,https://openalex.org/W1500698072,fetched_ok,1992,https://openalex.org/W1500698072,cached_ok,28,2026-06-12
veselinraychev,Veselin Raychev,A5051227985,YELLOW,orcid_org_not_unique,False,cached_ok,2010,https://openalex.org/W1489358540,fetched_ok,2010,https://openalex.org/W1489358540,cached_ok,24,2026-06-12
vijayganesh,Vijay Ganesh,A5052292970,YELLOW,orcid_org_not_unique,False,cached_ok,1997,https://openalex.org/W2522629331,fetched_ok,1999,https://openalex.org/W2010074783,cached_ok,44,2026-06-12
vijaynagarajan,Vijay Nagarajan,A5056071760,YELLOW,orcid_org_not_unique,True,cached_ok,1991,https://openalex.org/W2113857227,fetched_ok,1991,https://openalex.org/W2113857227,cached_ok,23,2026-06-12
vijayaraghavanmurali,Vijayaraghavan Murali,A5051545971,GREEN,orcid_agrees,True,cached_ok,1983,https://openalex.org/W2094904004,fetched_ok,1983,https://openalex.org/W2094904004,cached_ok,13,2026-06-12
vikashmansinghka,Vikash K. Mansinghka,A5068340465,YELLOW,orcid_org_not_unique,False,cached_ok,2005,https://openalex.org/W2125781450,fetched_ok,2005,https://openalex.org/W2125781450,cached_ok,22,2026-06-12
viktorkuncak,Viktor Kunčak,A5008699657,YELLOW,orcid_agrees,False,cached_ok,1993,https://openalex.org/W1499146275,fetched_ok,1993,https://openalex.org/W1499146275,cached_ok,36,2026-06-12
viktorvafeiadis,Viktor Vafeiadis,A5023359178,YELLOW,orcid_agrees,False,cached_ok,2005,https://openalex.org/W2124753887,fetched_ok,2005,https://openalex.org/W2124753887,cached_ok,41,2026-06-12
vineethkashyap,Vineeth Kashyap,A5103145520,GREEN,orcid_agrees,True,cached_ok,2011,https://openalex.org/W2106573617,fetched_ok,2011,https://openalex.org/W2106573617,cached_ok,10,2026-06-12
vinodgrover,Vinod Grover,A5077691647,YELLOW,no_openalex_orcid_to_compare,False,cached_ok,1985,https://openalex.org/W291780481,fetched_ok,1985,https://openalex.org/W291780481,cached_ok,17,2026-06-12
viveksarkar,Vivek Sarkar,A5043513001,YELLOW,orcid_org_not_unique,True,cached_ok,1984,https://openalex.org/W164226845,fetched_ok,1984,https://openalex.org/W164226845,cached_ok,55,2026-06-12
vivianabono,Viviana Bono,A5075230989,GREEN,orcid_agrees,True,cached_ok,1995,https://openalex.org/W2143479391,fetched_ok,1995,https://openalex.org/W2143479391,cached_ok,18,2026-06-12
vladimirzamdzhiev,Vladimir Zamdzhiev,A5047314189,YELLOW,orcid_agrees,False,cached_ok,2012,https://openalex.org/W2188262947,fetched_ok,2012,https://openalex.org/W2188262947,cached_ok,6,2026-06-12
walterbinder,Walter Binder,A5074152163,YELLOW,orcid_org_not_unique,True,cached_ok,1987,https://openalex.org/W575221578,fetched_ok,2001,https://openalex.org/W194663307,cached_ok,30,2026-06-12
weile,Wei Le,A5074426991,YELLOW,orcid_org_not_unique,True,cached_ok,2005,https://openalex.org/W2110836109,fetched_ok,2005,https://openalex.org/W2110836109,cached_ok,17,2026-06-12
weihangwang,Weihang Wang,A5072088517,YELLOW,orcid_org_not_unique,True,cached_ok,2009,https://openalex.org/W2140998644,fetched_ok,2009,https://openalex.org/W2140998644,cached_ok,18,2026-06-12
wernerdietl,Werner Dietl,A5073449487,YELLOW,orcid_agrees,False,cached_ok,2001,https://openalex.org/W2585406841,fetched_ok,2001,https://openalex.org/W2585406841,cached_ok,17,2026-06-12
willcrichton,Will Crichton,A5043562884,GREEN,orcid_agrees,True,cached_ok,1941,https://openalex.org/W3025644814,fetched_ok,1950,https://openalex.org/W2032233535,cached_ok,7,2026-06-12
willemvisser,Willem Visser,A5088454541,YELLOW,orcid_org_not_unique,True,cached_ok,1990,https://openalex.org/W1541525519,fetched_ok,1996,https://openalex.org/W2572515293,cached_ok,45,2026-06-12
williamebyrd,William E. Byrd,A5005980154,YELLOW,orcid_org_not_unique,True,cached_ok,1923,https://openalex.org/W2795409506,fetched_ok,1923,https://openalex.org/W2795409506,cached_ok,34,2026-06-12
williamjbowman,William J. Bowman,A5049942420,YELLOW,orcid_agrees,False,cached_ok,1973,https://openalex.org/W2237186873,fetched_ok,1973,https://openalex.org/W2237186873,cached_ok,8,2026-06-12
williammansky,William Mansky,A5013427753,GREEN,orcid_agrees,True,cached_ok,2010,https://openalex.org/W2099017529,fetched_ok,2010,https://openalex.org/W2099017529,cached_ok,10,2026-06-12
willowahrens,Willow Ahrens,A5060063626,YELLOW,orcid_agrees,False,cached_ok,2015,https://openalex.org/W2556862623,fetched_ok,2015,https://openalex.org/W2556862623,cached_ok,6,2026-06-12
wolfgangdemeuter,Wolfgang De Meuter,A5090657641,GREEN,orcid_agrees,True,cached_ok,1970,https://openalex.org/W157125673,fetched_ok,1970,https://openalex.org/W157125673,cached_ok,25,2026-06-12
woosuklee,Woosuk Lee,A5076120088,YELLOW,orcid_org_not_unique,True,cached_ok,1981,https://openalex.org/W4233294962,fetched_ok,2005,https://openalex.org/W1559615508,cached_ok,16,2026-06-12
wouterswierstra,Wouter Swierstra,A5019085361,GREEN,orcid_agrees,True,cached_ok,2007,https://openalex.org/W2189323991,fetched_ok,2007,https://openalex.org/W2189323991,cached_ok,12,2026-06-12
xavierleroy,Xavier Leroy,A5058330133,YELLOW,orcid_org_not_unique,False,cached_ok,1981,https://openalex.org/W2437454489,fetched_ok,1985,https://openalex.org/W1989867767,cached_ok,65,2026-06-12
xavierrival,Xavier Rival,A5037983866,GREEN,orcid_agrees,True,cached_ok,2001,https://openalex.org/W1575717859,fetched_ok,2001,https://openalex.org/W1575717859,cached_ok,26,2026-06-12
xiaodiwu,Xiaodi Wu,A5044901410,YELLOW,orcid_org_not_unique,False,cached_ok,2007,https://openalex.org/W2949491834,fetched_ok,2008,https://openalex.org/W2123018512,cached_ok,21,2026-06-12
xiaokangqiu,Xiaokang Qiu,A5041566154,YELLOW,orcid_org_not_unique,True,cached_ok,2006,https://openalex.org/W85584459,fetched_ok,2006,https://openalex.org/W85584459,cached_ok,20,2026-06-12
xiaoningdu,Xiaoning Du,A5102717874,YELLOW,orcid_org_not_unique,True,cached_ok,1999,https://openalex.org/W2731592620,fetched_ok,1999,https://openalex.org/W2731592620,cached_ok,15,2026-06-12
xipengshen,Xipeng Shen,A5100624451,YELLOW,orcid_org_not_unique,True,cached_ok,2001,https://openalex.org/W1808804861,fetched_ok,2001,https://openalex.org/W1808804861,cached_ok,36,2026-06-12
xujiesi,Xujie Si,A5059074509,GREEN,orcid_agrees,True,cached_ok,2014,https://openalex.org/W2038173986,fetched_ok,2014,https://openalex.org/W2038173986,cached_ok,12,2026-06-12
xulongtang,Xulong Tang,A5087859795,YELLOW,orcid_org_not_unique,True,cached_ok,2011,https://openalex.org/W2389058937,fetched_ok,2011,https://openalex.org/W2389058937,cached_ok,18,2026-06-12
yahuisong1,Yahui Song,A5055216402,YELLOW,orcid_org_not_unique,True,cached_ok,2020,https://openalex.org/W3117726060,fetched_ok,2020,https://openalex.org/W3117726060,cached_ok,4,2026-06-12
yakirvizel,Yakir Vizel,A5024975162,GREEN,orcid_agrees,True,cached_ok,2007,https://openalex.org/W2154822190,fetched_ok,2007,https://openalex.org/W2154822190,cached_ok,14,2026-06-12
yanivdavid,Yaniv David,A5023589581,YELLOW,no_openalex_orcid_to_compare,False,cached_ok,2014,https://openalex.org/W2112725702,fetched_ok,2014,https://openalex.org/W2112725702,cached_ok,11,2026-06-12
yanjuchen,Yanju Chen,A5101573237,YELLOW,orcid_org_not_unique,True,cached_ok,2011,https://openalex.org/W2376163256,fetched_ok,2011,https://openalex.org/W2376163256,cached_ok,10,2026-06-12
yannherklotz,Yann Herklotz,A5085695502,GREEN,orcid_agrees,True,cached_ok,2019,https://openalex.org/W4393675886,fetched_ok,2019,https://openalex.org/W4393675886,cached_ok,3,2026-06-12
yannregisgianas,Yann Régis-Gianas,A5007052309,GREEN,orcid_agrees,True,cached_ok,2003,https://openalex.org/W2911306735,fetched_ok,2003,https://openalex.org/W2911306735,cached_ok,12,2026-06-12
yannickforster,Yannick Forster,A5080496189,YELLOW,orcid_org_not_unique,True,cached_ok,2016,https://openalex.org/W4298298520,fetched_ok,2016,https://openalex.org/W4298298520,cached_ok,12,2026-06-12
yannickzakowski1,Yannick Zakowski,A5041784780,YELLOW,orcid_agrees,False,cached_ok,2013,https://openalex.org/W1573026360,fetched_ok,2013,https://openalex.org/W1573026360,cached_ok,6,2026-06-12
yannissmaragdakis,Yannis Smaragdakis,A5043949214,YELLOW,orcid_agrees,False,cached_ok,1996,https://openalex.org/W2103777476,fetched_ok,1996,https://openalex.org/W2103777476,cached_ok,45,2026-06-12
yaoli,Yao Li,A5100411211,YELLOW,orcid_org_not_unique,True,cached_ok,1986,https://openalex.org/W4256465912,fetched_ok,1986,https://openalex.org/W4256465912,cached_ok,12,2026-06-12
yatinmanerkar,Yatin Manerkar,A5027050350,GREEN,orcid_agrees,True,cached_ok,2015,https://openalex.org/W2234646418,fetched_ok,2015,https://openalex.org/W2234646418,cached_ok,8,2026-06-12
yingfeixiong,Yingfei Xiong,A5100712724,YELLOW,orcid_org_not_unique,False,cached_ok,2006,https://openalex.org/W3158787061,fetched_ok,2006,https://openalex.org/W3158787061,cached_ok,43,2026-06-12
yizhouzhang,Yizhou Zhang,A5100643391,YELLOW,orcid_org_not_unique,True,cached_ok,2008,https://openalex.org/W2389171744,fetched_ok,2008,https://openalex.org/W2389171744,cached_ok,11,2026-06-12
youyoucong,Youyou Cong,A5079543555,GREEN,orcid_agrees,True,cached_ok,2017,https://openalex.org/W2779172326,fetched_ok,2017,https://openalex.org/W2779172326,cached_ok,6,2026-06-12
yudavidliu,Yu David Liu,A5068471814,GREEN,orcid_agrees,True,cached_ok,2004,https://openalex.org/W105552912,fetched_ok,2004,https://openalex.org/W105552912,cached_ok,19,2026-06-12
yufeiding,Yufei Ding,A5048052285,YELLOW,orcid_org_not_unique,True,cached_ok,2013,https://openalex.org/W2146812954,fetched_ok,2013,https://openalex.org/W2146812954,cached_ok,29,2026-06-12
yukiyoshikameyama,Yukiyoshi Kameyama,A5052312242,GREEN,orcid_agrees,True,cached_ok,1961,https://openalex.org/W2401816360,fetched_ok,1993,https://openalex.org/W2177976505,cached_ok,15,2026-06-12
yuleisui,Yulei Sui,A5053058502,YELLOW,orcid_org_not_unique,False,cached_ok,2009,https://openalex.org/W2365533886,fetched_ok,2009,https://openalex.org/W2365533886,cached_ok,32,2026-06-12
yunhuizheng,Yunhui Zheng,A5039824895,YELLOW,orcid_org_not_unique,True,cached_ok,1992,https://openalex.org/W1756593860,fetched_ok,1992,https://openalex.org/W1756593860,cached_ok,24,2026-06-12
zacharykincaid,Zachary Kincaid,A5041698482,YELLOW,orcid_org_not_unique,True,cached_ok,2008,https://openalex.org/W1884273887,fetched_ok,2008,https://openalex.org/W1884273887,cached_ok,20,2026-06-12
zacharytatlock,Zachary Tatlock,A5042187082,YELLOW,orcid_agrees,False,cached_ok,2008,https://openalex.org/W2163551975,fetched_ok,2008,https://openalex.org/W2163551975,cached_ok,27,2026-06-12
zenaariola,Zena M. Ariola,A5064696313,GREEN,orcid_agrees,True,cached_ok,1989,https://openalex.org/W2079034794,fetched_ok,1989,https://openalex.org/W2079034794,cached_ok,20,2026-06-12
zhongshao,Zhong Shao,A5070627140,YELLOW,orcid_org_not_unique,False,cached_ok,1992,https://openalex.org/W1966975259,fetched_ok,1992,https://openalex.org/W1966975259,cached_ok,39,2026-06-12
zhoulaifu,Zhoulai Fu,A5089294104,GREEN,orcid_agrees,True,cached_ok,2013,https://openalex.org/W333258116,fetched_ok,2013,https://openalex.org/W333258116,cached_ok,9,2026-06-12
zoeparaskevopoulou,Zoe Paraskevopoulou,A5011183925,GREEN,orcid_agrees,True,cached_ok,2013,https://openalex.org/W2635437981,fetched_ok,2013,https://openalex.org/W2635437981,cached_ok,10,2026-06-12
zvonimirrakamaric,Zvonimir Rakamaric,A5021217615,GREEN,orcid_agrees,True,cached_ok,2002,https://openalex.org/W2887908591,fetched_ok,2002,https://openalex.org/W2887908591,cached_ok,26,2026-06-12
etanter,Éric Tanter,A5074606459,YELLOW,orcid_agrees,False,cached_ok,2001,https://openalex.org/W1531578956,fetched_ok,2001,https://openalex.org/W1531578956,cached_ok,30,2026-06-12
